iter	locus	ct0	ct1	ct2
55	3	0.008170952435	0.009272162308	0.03683407618
55	4	0.00590932925	0.009528746124	0.01329905904
55	5	0.002331794989	0.02358282416	0.04110003138
55	6	0.005963238848	0.00634194078	0.01523628239
55	7	0.005786128389	0.01331298645	0.05271004207
55	8	0.004375176733	0.0145252479	0.02814048629
55	9	0.003566565022	0.004417260338	0.03347714637
56	0	0.002207993066	0.01046669961	0.03681602981
56	1	0.01725938099	0.01736412075	0.02809088177
56	2	0.002709439539	0.008638727734	0.01668619521
56	3	0.008170952435	0.009272162308	0.03683407618
56	4	0.004942782117	0.01371436335	0.01388153944
56	5	0.00899957977	0.01812515306	0.07242626786
56	6	0.003608016915	0.008488658238	0.03315913544
56	7	0.0008769900457	0.001650765151	0.05271004207
56	8	0.002869807984	0.004375176733	0.005369754782
56	9	0.0008623314739	0.003566565022	0.01594361215
57	0	0.00143819483	0.01336384828	0.02288616585
57	1	0.004197459765	0.009529494764	0.02809088177
57	2	0.002709439539	0.007241675463	0.0257313278
57	3	0.005640804703	0.008170952435	0.02313876442
57	4	0.0001315087435	0.01185598162	0.01388153944
57	5	0.018376737	0.02003906859	0.0759072534
57	6	0.00229139734	0.01380869872	0.03175626146
57	7	0.0008769900457	0.001650765151	0.04680921835
57	8	0.0001032984238	0.002960705365	0.005591008721
57	9	0.003566565022	0.01379895461	0.02388667067
58	0	0.00143819483	0.02145613764	0.02202153414
58	1	0.004197459765	0.01038136874	0.04308881074
58	2	0.002709439539	0.007241675463	0.02247789216
58	3	0.005640804703	0.01731655039	0.03370722246
58	4	0.006593177849	0.01258512789	0.01928293816
58	5	0.018376737	0.03910700502	0.07853157447
58	6	0.00229139734	0.0157197256	0.01754702211
58	7	0.0008769900457	0.003223686776	0.02208917099
58	8	0.0001032984238	0.003187891353	0.005591008721
58	9	0.003566565022	0.006553419054	0.03728867735
59	0	0.00143819483	0.02202153414	0.03890702509
59	1	0.0002050556884	0.007636243927	0.04308881074
59	2	0.006972811807	0.02078666833	0.03083754566
59	3	0.001381844351	0.008430555633	0.04549189765
59	4	0.001585504046	0.005207882049	0.008332418613
59	5	0.02560502206	0.05415518791	0.07853157447
59	6	0.00229139734	0.01754702211	0.02618196767
59	7	0.0008769900457	0.003223686776	0.04397308
59	8	0.0001032984238	0.005591008721	0.009573999824
59	9	0.003566565022	0.003693200529	0.01372366599
60	0	0.00143819483	0.0172348528	0.04448634387
60	1	0.0002050556884	0.007636243927	0.03839398691
60	2	0.000425281096	0.004585627983	0.04912760586
60	3	0.001381844351	0.003881168614	0.02825251845
60	4	0.001585504046	0.004060943478	0.01358312249
60	5	0.01514132444	0.01679501548	0.0377560077
60	6	0.0003100843926	0.00229139734	0.02746933781
60	7	0.005471208786	0.007521666446	0.04397308
60	8	0.0001032984238	0.0002048652193	0.02118539507
60	9	0.003693200529	0.009353136815	0.03046765973
61	0	0.00143819483	0.01222605369	0.04011269473
61	1	0.004029428814	0.005747913895	0.05198015727
61	2	0.006779454521	0.02163678839	0.04912760586
61	3	0.002370319386	0.003278028445	0.04694776133
61	4	0.002123240551	0.008392538933	0.01498568081
61	5	0.01679501548	0.03523402923	0.05080475777
61	6	0.002146241817	0.003411339653	0.02986846647
61	7	0.006029557849	0.007510983014	0.02604232443
61	8	0.0001032984238	0.0002048652193	0.006419015732
61	9	0.009353136815	0.01370681433	0.03381791795
62	0	0.00143819483	0.01222605369	0.03881546636
62	1	0.003192054187	0.01028483914	0.05198015727
62	2	0.005114034587	0.006197131607	0.03713480842
62	3	0.003278028445	0.01054863362	0.04437489999
62	4	0.002709757123	0.00974583002	0.01261772116
62	5	0.007643914261	0.03834834199	0.05239766033
62	6	0.002146241817	0.01310369165	0.02053467569
62	7	0.006029557849	0.008478035337	0.04106825492
62	8	0.0001032984238	0.007343216711	0.01605375946
62	9	0.001477247206	0.009353136815	0.03189415974
63	0	0.00143819483	0.0105412802	0.03881546636
63	1	0.009654114465	0.01084840921	0.02844596468
63	2	0.005114034587	0.01220566045	0.02761902372
63	3	0.008994544978	0.01054863362	0.05812366845
63	4	0.0001210618993	0.01018680148	0.01164905524
63	5	0.01036840024	0.03704290408	0.03955734619
63	6	0.002146241817	0.005564168876	0.02053467569
63	7	0.008478035337	0.01452538751	0.02529862992
63	8	0.0001032984238	0.006194621511	0.01406928236
63	9	0.003324897402	0.009353136815	0.03189415974
64	0	0.00143819483	0.01863071963	0.03881546636
64	1	0.007723451252	0.01084840921	0.01994423504
64	2	0.008683102193	0.03422468687	0.03708032227
64	3	0.002281362383	0.01054863362	0.04792802156
64	4	0.006188831414	0.00648183705	0.01164905524
64	5	0.01036840024	0.02485362518	0.04044533112
64	6	0.002146241817	0.005564168876	0.02053467569
64	7	0.01072157533	0.01452538751	0.02529862992
64	8	0.0001032984238	0.006460943067	0.01406928236
64	9	0.007989132102	0.01052453915	0.0348804931
65	0	0.00143819483	0.0252423955	0.04070686311
65	1	0.01155975404	0.01536332133	0.01994423504
65	2	0.008683102193	0.009260353112	0.04474384766
65	3	0.002281362383	0.01054863362	0.02686084773
65	4	0.001321951261	0.01164905524	0.02078578219
65	5	0.0144105739	0.02353050319	0.03323602367
65	6	0.002146241817	0.01745042635	0.02947124106
65	7	0.002149558394	0.008070898336	0.0412620784
65	8	0.000497127912	0.002662933484	0.007283263739
65	9	0.003273710875	0.004186584773	0.0348804931
66	0	0.00143819483	0.01683808859	0.04859615457
66	1	0.007293237008	0.02171424295	0.02871403191
66	2	0.004554344336	0.01232562513	0.02006807084
66	3	0.0005556693702	0.005201867705	0.03180669153
66	4	0.005489065114	0.01126885947	0.02078578219
66	5	0.0144105739	0.01448862808	0.03323602367
66	6	0.0009394608585	0.01220827752	0.02947124106
66	7	0.002149558394	0.01084954865	0.0412620784
66	8	0.002662933484	0.005115405726	0.005353421218
66	9	0.001176707063	0.006820477843	0.0348804931
67	0	0.00143819483	0.007142498233	0.03325816718
67	1	0.002077321244	0.02171424295	0.02871403191
67	2	0.004554344336	0.01232562513	0.04026476097
67	3	0.005122580931	0.009629999755	0.03180669153
67	4	0.005489065114	0.005991928186	0.01126885947
67	5	0.0144105739	0.04028219453	0.04277912484
67	6	0.0005506127324	0.01220827752	0.02947124106
67	7	0.002149558394	0.01176480052	0.0412620784
67	8	0.002662933484	0.005353421218	0.01647285894
67	9	0.0007745180663	0.004028676621	0.02770911722
68	0	0.005190883287	0.02821985168	0.03325816718
68	1	0.002077321244	0.0253247591	0.02871403191
68	2	0.004554344336	0.01524364299	0.04026476097
68	3	0.005122580931	0.009629999755	0.02476127386
68	4	0.009184968956	0.02141264501	0.02436260857
68	5	0.005224376492	0.02834652869	0.04757271316
68	6	0.008603690683	0.01220827752	0.02947124106
68	7	0.001074605868	0.01176480052	0.03152687144
68	8	0.002662933484	0.007011120306	0.04013848583
68	9	0.00768108105	0.01171615	0.02770911722
69	0	0.01103441696	0.01629519826	0.04246037997
69	1	0.001726277428	0.01618041002	0.02871403191
69	2	0.001901480042	0.008759989532	0.03419725703
69	3	0.002537291879	0.00375013795	0.04172200767
69	4	0.003106945539	0.01315448272	0.02860812881
69	5	0.01388659439	0.02834652869	0.04757271316
69	6	0.004030909043	0.008603690683	0.04147434221
69	7	0.001074605868	0.01176480052	0.02841923449
69	8	0.002662933484	0.01853644187	0.02053415385
69	9	0.001524918044	0.01080201134	0.02770911722
70	0	0.004996308463	0.01462380237	0.0257498049
70	1	0.01200921291	0.0180706475	0.0363914613
70	2	0.001901480042	0.01854605596	0.03419725703
70	3	0.00375013795	0.007884168665	0.04696351352
70	4	0.002661471783	0.008293178132	0.01807084777
70	5	0.002526373292	0.03001305182	0.04757271316
70	6	0.002411043177	0.01069052732	0.04147434221
70	7	0.001074605868	0.01286288918	0.03818231437
70	8	0.007786825168	0.008850181427	0.02053415385
70	9	0.002305717631	0.004943769169	0.02385110939
71	0	0.005981716998	0.01462380237	0.03973372941
71	1	0.002966655491	0.03867318961	0.0458049213
71	2	0.001901480042	0.01324850324	0.02521343696
71	3	0.007884168665	0.01504450199	0.05720729064
71	4	0.011989187	0.01844280872	0.01930254261
71	5	0.0126040217	0.03411792953	0.0460109728
71	6	0.002411043177	0.007425616083	0.03085265691
71	7	0.001074605868	0.02044299193	0.06000699771
71	8	0.007786825168	0.008850181427	0.009808136544
71	9	0.004943769169	0.004965546526	0.03188638479
72	0	0.002587341207	0.0149517674	0.03973372941
72	1	0.008148027203	0.04307509121	0.06560072019
72	2	0.00365774595	0.01324850324	0.04634305453
72	3	0.002566447483	0.003835099978	0.03916973049
72	4	0.006448753776	0.01007848417	0.01844280872
72	5	0.0126040217	0.029397639	0.03693134854
72	6	0.002411043177	0.007425616083	0.0185461374
72	7	0.001074605868	0.006282495951	0.0529871507
72	8	0.002577955619	0.007589612473	0.0192737888
72	9	0.002217603331	0.004943769169	0.01801740243
73	0	0.002587341207	0.01415292349	0.04300647148
73	1	0.008148027203	0.04307509121	0.04314406871
73	2	0.00365774595	0.01016469918	0.04297539849
73	3	0.005064859726	0.01177953306	0.03916973049
73	4	0.001791712295	0.005226589709	0.006448753776
73	5	0.01224082338	0.02505942439	0.03693134854
73	6	0.0003029091708	0.007609673501	0.02192417675
73	7	0.0001462067464	0.001090280705	0.04652361627
73	8	0.00432679347	0.008101274232	0.01423951607
73	9	0.002217603331	0.00604055982	0.01458149516
74	0	0.002587341207	0.005015147306	0.01878166579
74	1	0.003406925524	0.0144588867	0.02299397109
74	2	0.001570128728	0.01467465402	0.05038573456
74	3	0.002402111427	0.01112750355	0.04761692891
74	4	0.0009948833079	0.00493398085	0.005855250022
74	5	0.01175864689	0.02871407269	0.04207427661
74	6	0.0003029091708	0.007609673501	0.02077684569
74	7	0.0001462067464	0.006101935885	0.02013373977
74	8	0.00432679347	0.005794147378	0.01626460727
74	9	0.005344960161	0.007742129385	0.02981472227
75	0	0.002587341207	0.02337558654	0.03355130534
75	1	0.01705315347	0.01749958019	0.02720787393
75	2	0.001570128728	0.005902723055	0.03640629739
75	3	0.001194199078	0.009887264076	0.0285106292
75	4	0.003228717411	0.005660029018	0.01115956269
75	5	0.003116919378	0.02871407269	0.04994753394
75	6	0.001681342519	0.004940359405	0.01689911116
75	7	0.0001462067464	0.006101935885	0.01311230256
75	8	0.004578403425	0.005903466143	0.02209335874
75	9	0.007716035679	0.02118895461	0.02981472227
76	0	0.002587341207	0.02173809716	0.02337558654
76	1	0.01075951485	0.01749958019	0.0257219019
76	2	0.002950421316	0.02572452561	0.06255508077
76	3	0.01230617173	0.01565856442	0.02511158398
76	4	0.002425601032	0.005660029018	0.01345448703
76	5	0.003116919378	0.01530405841	0.05615251217
76	6	0.001681342519	0.01272403416	0.01689911116
76	7	0.004137779135	0.005950813617	0.03173794232
76	8	0.005903466143	0.008523468258	0.02209335874
76	9	0.00643448702	0.02565601555	0.04795528941
77	0	0.0002396799299	0.02337558654	0.03892495071
77	1	0.01176340246	0.02100844471	0.05536451079
77	2	0.0001226608352	0.01743811148	0.06205599935
77	3	0.005864407483	0.01565856442	0.06803878837
77	4	0.008846679883	0.01335598357	0.01345448703
77	5	0.003116919378	0.03176143413	0.05293894993
77	6	2.121443922e-05	0.001681342519	0.02727876385
77	7	0.002599959043	0.006902956761	0.03997147634
77	8	0.001000265449	0.01341328803	0.01371457994
77	9	0.001056002865	0.00643448702	0.03239369677
78	0	0.001975680357	0.01072843146	0.05284204954
78	1	0.009482943748	0.009714767695	0.0401626479
78	2	0.001250239317	0.005643405745	0.07938010119
78	3	0.005094611304	0.04230131695	0.06803878837
78	4	0.002665102721	0.01152477752	0.01345448703
78	5	0.003116919378	0.03849745957	0.0471579934
78	6	2.121443922e-05	0.001681342519	0.01489290247
78	7	0.003446785289	0.02373106801	0.04235178677
78	8	0.001000265449	0.007886183367	0.01316791569
78	9	0.004774860782	0.00643448702	0.04386337661
79	0	0.001975680357	0.006780004322	0.01946203039
79	1	0.01294857357	0.01519926167	0.03375932073
79	2	0.007859550939	0.02735632882	0.03059358619
79	3	0.002774928815	0.005094611304	0.1044490301
79	4	0.001872697572	0.002665102721	0.005786600284
79	5	0.01178515972	0.0181666802	0.0471579934
79	6	2.121443922e-05	0.001681342519	0.01800199613
79	7	0.0005678416978	0.002292924217	0.04169196315
79	8	0.001000265449	0.009418555815	0.01316791569
79	9	0.003252256088	0.01817690874	0.0323195452
80	0	0.001975680357	0.006780004322	0.04022193018
80	1	0.01294857357	0.01519926167	0.03032754562
80	2	0.007219027005	0.01955835401	0.04701891175
80	3	0.003028509482	0.01321576204	0.07359136381
80	4	0.001441203353	0.00234337052	0.002604530281
80	5	0.002359762789	0.006538411393	0.01619850821
80	6	2.121443922e-05	0.004967107726	0.01557029905
80	7	0.0005678416978	0.002292924217	0.05326496734
80	8	0.001000265449	0.01077663183	0.01316791569
80	9	0.01029825413	0.01817690874	0.03706870946
81	0	0.006369212963	0.006780004322	0.02899796235
81	1	0.004146741134	0.01519926167	0.04377683673
81	2	0.007219027005	0.01574838169	0.04701891175
81	3	0.006606564869	0.01040675222	0.02247000396
81	4	0.0008256746137	0.000967658181	0.002604530281
81	5	0.002359762789	0.02199664203	0.02731549995
81	6	2.121443922e-05	0.004967107726	0.05099062069
81	7	2.684887637e-05	0.0005678416978	0.03198682058
81	8	0.007342959817	0.01016554056	0.01765501539
81	9	0.00802614726	0.01029825413	0.02956260001
82	0	0.005911972707	0.006369212963	0.04173746305
82	1	0.004883067509	0.01519926167	0.01541955323
82	2	0.0006146411681	0.01574838169	0.03102571082
82	3	0.0101878651	0.02596707204	0.06163055586
82	4	0.0008256746137	0.002604530281	0.003027791141
82	5	0.002359762789	0.01673587712	0.03730291726
82	6	0.001829007445	0.004967107726	0.05469035252
82	7	0.003915643454	0.01594684062	0.04041502492
82	8	0.002763309599	0.01241741343	0.01436035435
82	9	0.001324146427	0.004640932269	0.02243877018
83	0	0.001630142845	0.01601972327	0.05479725736
83	1	0.004883067509	0.007345992503	0.03674509574
83	2	0.0001817723463	0.01289289165	0.02887676684
83	3	0.00204036283	0.0101878651	0.03870837326
83	4	0.008961680473	0.01990099352	0.02482391138
83	5	0.003282161136	0.02407360804	0.06321059886
83	6	0.004606868752	0.01513119507	0.02566611762
83	7	0.003915643454	0.01594684062	0.04041502492
83	8	0.007450165323	0.01241741343	0.01436035435
83	9	0.005492705217	0.00590079015	0.02243877018
84	0	0.001630142845	0.01601972327	0.05378298111
84	1	0.0003628484551	0.005239236896	0.03674509574
84	2	0.006788592538	0.01177933109	0.02887676684
84	3	0.00204036283	0.0101878651	0.03507997273
84	4	0.0002799181285	0.01859618521	0.02482391138
84	5	0.01515293869	0.0238763824	0.05526176102
84	6	0.0004571113967	0.02115877165	0.02206759712
84	7	0.005604740351	0.009647861915	0.05566060617
84	8	0.00879442996	0.01328653215	0.01601482273
84	9	0.005492705217	0.01432999555	0.02210328944
85	0	0.007898383828	0.02663490012	0.04914768488
85	1	0.0008503159017	0.004231519853	0.03287985951
85	2	0.006788592538	0.01177933109	0.04909582499
85	3	0.00204036283	0.01004064104	0.03956849313
85	4	0.0002799181285	0.01007986539	0.02252431293
85	5	0.007181825474	0.0299112439	0.03688502463
85	6	0.0004571113967	0.02115877165	0.02670682877
85	7	0.0001218821	0.009647861915	0.02445204218
85	8	0.001708491201	0.003701882535	0.01601482273
85	9	0.005492705217	0.009088754737	0.03626382845
86	0	0.001401890175	0.01889409959	0.03684882617
86	1	0.0008503159017	0.01250265014	0.03655208611
86	2	0.006055276558	0.01177933109	0.03941117908
86	3	0.01472814866	0.02804961412	0.05645598645
86	4	0.003633882661	0.01595592789	0.0192261291
86	5	0.007181825474	0.03515019116	0.03880111549
86	6	0.0004571113967	0.003189400483	0.01813159572
86	7	0.0001218821	0.0009446354593	0.04836683056
86	8	0.009987470039	0.01275221727	0.01601482273
86	9	0.005492705217	0.01239558498	0.03626382845
87	0	0.001401890175	0.007693307089	0.03515934491
87	1	0.0008503159017	0.008023148901	0.02748185356
87	2	0.006055276558	0.01440214265	0.02625185548
87	3	0.01881715623	0.0481723097	0.05906313925
87	4	0.0006092198746	0.001307193959	0.01973964632
87	5	0.0118972725	0.02526767273	0.03038261652
87	6	0.0004571113967	0.00388318307	0.02187335423
87	7	0.0001218821	0.01030155271	0.04836683056
87	8	0.0006539187753	0.01145181327	0.01601482273
87	9	0.006570297665	0.006703863231	0.02755819061
88	0	0.002566459139	0.01583348886	0.03500159961
88	1	0.0008692749208	0.001072443694	0.02502219083
88	2	0.0005618587835	0.01440214265	0.02625185548
88	3	0.0002092969943	0.0481723097	0.05906313925
88	4	0.0006092198746	0.002607052225	0.007758382532
88	5	0.0118972725	0.0192802551	0.03750615965
88	6	0.0004571113967	0.00388318307	0.01938396866
88	7	0.0001218821	0.01719894137	0.04836683056
88	8	0.0006539187753	0.008044671225	0.009876867345
88	9	0.006570297665	0.01936168581	0.02755819061
89	0	0.01583348886	0.02783143655	0.0503050926
89	1	0.0008083763824	0.001072443694	0.02604136275
89	2	0.0005618587835	0.01440214265	0.03334430352
89	3	0.00657558838	0.01150770378	0.05906313925
89	4	0.0006092198746	0.003680285091	0.00461932966
89	5	0.01157453838	0.0192802551	0.05592604717
89	6	0.003637619572	0.00388318307	0.02210703305
89	7	0.001517937858	0.01175907265	0.05189332189
89	8	0.0006539187753	0.0008134055329	0.01445533913
89	9	0.002102234413	0.01765486791	0.01936168581
90	0	0.00286779294	0.01583348886	0.04099240678
90	1	0.004615581063	0.005094667746	0.03407079928
90	2	0.002518678305	0.01440214265	0.03462766901
90	3	0.00657558838	0.01400867586	0.04668538023
90	4	0.002382807477	0.003047201463	0.003680285091
90	5	0.009402465663	0.01818205587	0.03319671731
90	6	0.003637619572	0.00388318307	0.01025277107
90	7	8.102680629e-05	0.004499107647	0.05189332189
90	8	0.0008134055329	0.008530837726	0.01705969545
90	9	0.002102234413	0.009801805143	0.04356601865
91	0	0.003627319176	0.01928692686	0.05644326587
91	1	0.01153990101	0.01290181958	0.03407079928
91	2	0.002518678305	0.01440214265	0.04102253599
91	3	0.01094685347	0.01400867586	0.04164411814
91	4	0.003047201463	0.003273356825	0.004861313674
91	5	0.006633550546	0.009402465663	0.03099068857
91	6	0.00388318307	0.01142519895	0.04573483833
91	7	0.01327060599	0.01341024399	0.0540200434
91	8	0.005899246302	0.008530837726	0.02820524501
91	9	0.002583966144	0.01477868497	0.04939084196
92	0	0.002141198245	0.01326584445	0.07353425833
92	1	0.009633676317	0.01290181958	0.02273932903
92	2	0.002518678305	0.01288314755	0.0351259997
92	3	0.006841662192	0.01094685347	0.05834690131
92	4	0.001870502918	0.003273356825	0.004861313674
92	5	0.00615772642	0.007756585068	0.03521356982
92	6	0.00280866331	0.01142519895	0.02357609125
92	7	0.01393558682	0.01826280633	0.0540200434
92	8	0.005899246302	0.009044839062	0.02223976326
92	9	0.0001158995262	0.003796339532	0.02810161181
93	0	0.007495310454	0.01391849692	0.0594053058
93	1	0.007014079024	0.01439633918	0.02273932903
93	2	0.002518678305	0.003522400941	0.03441808023
93	3	0.01094685347	0.01438616362	0.03344828852
93	4	0.003273356825	0.01371883397	0.01651541605
93	5	0.007756585068	0.02715627782	0.03128371515
93	6	0.00103877412	0.01114677768	0.02194952123
93	7	0.005788852097	0.01509080201	0.06160976419
93	8	0.007112845117	0.009044839062	0.01065041822
93	9	0.0001158995262	0.00467311373	0.02322868537
94	0	0.007495310454	0.01391849692	0.04929820011
94	1	0.01715823814	0.01784212163	0.05429814203
94	2	0.0003529369153	0.003522400941	0.03475209175
94	3	0.002143226601	0.008084183912	0.05299188012
94	4	0.007346690535	0.009833493655	0.01838004499
94	5	0.007756585068	0.03304394336	0.03343705425
94	6	0.00103877412	0.02267410181	0.03212566405
94	7	0.001352176266	0.005788852097	0.03695110104
94	8	0.0004283638802	0.009044839062	0.01889841275
94	9	0.0001158995262	0.01105351177	0.03573701781
95	0	0.007495310454	0.009466479141	0.02616047264
95	1	0.009528796393	0.01715823814	0.06243887133
95	2	0.0003529369153	0.003522400941	0.01524684923
95	3	0.00800503383	0.01203726862	0.04687086309
95	4	0.007346690535	0.01251159355	0.01838004499
95	5	0.01250915823	0.03861438409	0.03902188981
95	6	0.003326786211	0.02127174899	0.03212566405
95	7	0.001352176266	0.004012029807	0.03115607625
95	8	0.001177474861	0.008981104864	0.0251813351
95	9	0.0001158995262	0.01369650326	0.04060669821
96	0	0.007495310454	0.009466479141	0.04687290176
96	1	0.01272313019	0.01715823814	0.05780748795
96	2	0.0003529369153	0.007762165023	0.01524684923
96	3	0.00800503383	0.01307046156	0.04687086309
96	4	0.00387317179	0.01838004499	0.02608143986
96	5	0.006663764494	0.01822164451	0.0382937291
96	6	0.003326786211	0.008461094067	0.02127174899
96	7	0.005356243076	0.008001169312	0.05296997524
96	8	0.003304903733	0.009079665833	0.01340951454
96	9	0.007985524795	0.01124464103	0.02818851383
97	0	0.007495310454	0.009466479141	0.02970724599
97	1	0.01112194434	0.02616971484	0.05337642185
97	2	0.0007765190789	0.006724719719	0.03271187067
97	3	0.00800503383	0.01307046156	0.05284479511
97	4	0.01410467323	0.01838004499	0.02608143986
97	5	0.006663764494	0.01656242006	0.0382937291
97	6	0.004841624365	0.005105351245	0.02127174899
97	7	0.002257850311	0.005148894634	0.03059802306
97	8	0.003304903733	0.01340951454	0.01912730953
97	9	0.009034834498	0.01124464103	0.02818851383
98	0	0.003886618943	0.01831810889	0.02767942881
98	1	0.005645886753	0.01047044424	0.04928010048
98	2	0.0007765190789	0.01005206087	0.03271187067
98	3	0.003211683933	0.00800503383	0.06369902159
98	4	0.01171512217	0.01838004499	0.02608143986
98	5	0.005802949663	0.02803984157	0.0382937291
98	6	0.003329464189	0.004841624365	0.05395941661
98	7	0.005148894634	0.006307052025	0.03059802306
98	8	0.00317172744	0.003304903733	0.01404741627
98	9	0.007877858126	0.0156711723	0.03534141129
99	0	0.005012567697	0.01315444568	0.03995680431
99	1	0.001495851644	0.009895104073	0.03847369143
99	2	0.0007765190789	0.01211900863	0.03271187067
99	3	0.003179350529	0.003211683933	0.05200098616
99	4	0.005064052663	0.01814753086	0.02608143986
99	5	0.01117173768	0.01773162491	0.03786860859
99	6	0.003329464189	0.01066371434	0.01772736057
99	7	0.00158220844	0.006307052025	0.03238512158
99	8	0.003304903733	0.00450936518	0.01270618658
99	9	0.00535652894	0.0156711723	0.04266927964
